duration,protocol_type,service,src_bytes,dst_bytes,attack_type,label
0.2575,0,3,632,1315,normal,0
0.057,0,4,1567,77,honeypot_probe,1
0.0736,0,4,265,67,honeypot_probe,1
0.1675,0,1,900,1253,normal,0
0.0147,0,0,16,29,ddos_attack,1
0.0296,0,1,141,3237,normal,0
0.2125,0,2,980,3291,normal,0
0.081,0,4,1094,14,honeypot_probe,1
0.4476,0,0,1202,523,normal,0
0.9658,0,1,746,1684,normal,0
0.8721,0,0,68,2406,normal,0
0.5198,0,0,649,4018,normal,0
0.5216,0,1,107,2872,normal,0
0.1089,1,0,86,1787,normal,0
0.471,0,2,684,1344,normal,0
1.3902,0,2,1241,1174,normal,0
0.4097,0,1,1315,1353,normal,0
0.7592,0,0,1130,3046,normal,0
0.9092,0,0,1240,3149,normal,0
1.1924,0,0,486,1689,normal,0
0.2111,0,2,159,1413,normal,0
0.031,0,4,1166,26,honeypot_probe,1
1.4506,0,0,150,236,normal,0
0.0396,0,4,1809,97,honeypot_probe,1
0.0782,0,0,254,2124,normal,0
0.0104,0,1,1346,1590,normal,0
0.0197,0,4,1063,70,honeypot_probe,1
0.2864,0,2,248,3538,normal,0
0.3097,1,0,850,922,normal,0
0.1327,0,4,680,50,honeypot_probe,1
0.2678,0,1,249,3079,normal,0
0.0988,0,4,865,17,honeypot_probe,1
0.0045,0,0,1341,3674,normal,0
0.3761,0,0,1146,573,normal,0
0.0134,0,0,1147,2504,normal,0
0.3017,0,2,247,1150,normal,0
0.406,0,1,1254,1376,normal,0
0.4842,0,2,857,3227,normal,0
0.568,1,1,1117,2641,normal,0
0.059,0,4,1826,29,honeypot_probe,1
0.69,0,3,243,924,normal,0
0.2792,0,0,504,1014,normal,0
0.0552,0,2,531,2888,normal,0
0.0527,0,4,1158,20,honeypot_probe,1
0.0352,0,4,1716,54,honeypot_probe,1
0.257,0,1,1443,1611,normal,0
0.619,0,1,753,1299,normal,0
0.1056,1,1,104,3080,normal,0
0.3926,0,0,607,1601,normal,0
0.308,0,0,1399,2989,normal,0
0.5289,1,0,606,3360,normal,0
1.124,0,2,356,3113,normal,0
0.1936,0,3,325,707,normal,0
0.2631,0,3,506,853,normal,0
0.4703,0,1,561,2045,normal,0
0.1967,1,1,1438,3533,normal,0
0.1829,0,3,1106,1498,normal,0
0.0902,0,4,291,51,honeypot_probe,1
0.1192,1,3,1283,2253,normal,0
0.477,1,3,575,2005,normal,0
0.1168,0,1,831,2638,normal,0
0.2297,0,3,168,821,normal,0
0.0139,0,0,10,49,ddos_attack,1
0.0645,0,4,343,27,honeypot_probe,1
0.5816,0,1,900,1146,normal,0
0.1754,0,4,950,6,honeypot_probe,1
0.4582,0,1,87,3225,normal,0
0.0179,0,1,26,52,ddos_attack,1
0.6226,0,2,1289,1399,normal,0
0.2668,0,0,1047,4060,normal,0
0.126,0,1,1171,427,normal,0
0.1679,0,3,934,1493,normal,0
0.011,0,4,1833,61,honeypot_probe,1
0.9378,0,3,1434,3725,normal,0
0.0211,0,0,41,27,ddos_attack,1
0.0014,0,0,45,49,ddos_attack,1
0.153,0,1,429,1313,normal,0
0.001,0,1,48,26,ddos_attack,1
0.0015,0,3,23,13,ddos_attack,1
0.1087,0,0,909,2937,normal,0
0.3557,1,2,353,572,normal,0
0.3042,0,1,1231,3588,normal,0
0.0785,0,3,844,1023,normal,0
0.0016,0,0,22,61,ddos_attack,1
0.0227,0,0,1191,466,normal,0
0.8916,0,1,831,3157,normal,0
0.0039,0,1,25,0,ddos_attack,1
0.0003,0,0,28,52,ddos_attack,1
0.1029,1,3,255,3888,normal,0
0.01,0,1,15,25,ddos_attack,1
3.9587,0,2,862,3403,normal,0
0.0315,0,4,342,60,honeypot_probe,1
0.0158,0,0,40,33,ddos_attack,1
1.2443,0,2,873,633,normal,0
0.0044,0,0,1416,1724,normal,0
0.6142,0,0,1209,445,normal,0
0.0094,0,1,1012,3269,normal,0
1.4703,0,2,1330,1771,normal,0
0.3876,0,0,344,4002,normal,0
0.1469,1,1,1310,1900,normal,0
0.0128,0,1,13,17,ddos_attack,1
0.0564,0,2,1256,186,normal,0
0.0563,1,0,462,2690,normal,0
0.0796,0,4,727,13,honeypot_probe,1
0.4184,0,2,903,487,normal,0
1.0149,0,0,979,2767,normal,0
1.0995,1,0,1276,3496,normal,0
0.011,0,4,1484,63,honeypot_probe,1
0.0553,0,1,1362,1429,normal,0
0.0415,0,4,1184,55,honeypot_probe,1
0.0449,1,0,492,3277,normal,0
0.0064,0,1,26,6,ddos_attack,1
1.2052,0,1,1131,1634,normal,0
1.3453,0,0,1011,421,normal,0
0.3604,0,0,129,2316,normal,0
0.9672,0,2,309,3031,normal,0
0.083,0,0,1158,1464,normal,0
0.011,0,1,61,51,ddos_attack,1
0.1783,0,1,180,484,normal,0
0.0992,0,2,1368,1662,normal,0
0.4837,0,0,1137,1293,normal,0
1.7698,0,0,1071,2508,normal,0
0.0564,1,2,290,498,normal,0
0.0163,0,1,1215,2207,normal,0
0.0058,0,4,1443,35,honeypot_probe,1
0.4868,0,0,1457,2506,normal,0
0.57,0,3,974,3434,normal,0
0.0188,0,4,611,95,honeypot_probe,1
0.0422,1,3,1018,3908,normal,0
0.0081,0,3,27,12,ddos_attack,1
0.3322,0,3,543,2463,normal,0
0.4301,0,0,912,661,normal,0
0.0864,1,0,825,1133,normal,0
0.0381,0,4,533,57,honeypot_probe,1
0.711,0,0,313,3294,normal,0
0.0193,0,3,1156,3013,normal,0
0.0095,0,3,45,56,ddos_attack,1
0.0445,0,4,1206,14,honeypot_probe,1
1.107,0,3,1424,617,normal,0
0.1257,0,0,1174,706,normal,0
0.0506,0,0,38,21,ddos_attack,1
0.0293,0,4,1884,28,honeypot_probe,1
0.0507,0,4,1782,22,honeypot_probe,1
0.0004,0,3,12,20,ddos_attack,1
0.924,0,0,210,3883,normal,0
0.0012,0,2,396,1371,normal,0
0.4977,0,0,1253,3898,normal,0
0.03,0,4,1412,33,honeypot_probe,1
0.1864,0,2,1247,2439,normal,0
0.0138,0,1,14,17,ddos_attack,1
0.4525,0,1,68,2209,normal,0
0.0141,0,0,47,60,ddos_attack,1
0.0003,0,0,34,52,ddos_attack,1
0.3559,0,0,515,3627,normal,0
0.0233,0,1,483,466,normal,0
0.0704,0,3,1294,2861,normal,0
0.2397,0,1,1346,3169,normal,0
0.7326,0,2,1340,1293,normal,0
0.318,0,2,71,3268,normal,0
0.0454,0,0,29,23,ddos_attack,1
0.0045,0,1,24,28,ddos_attack,1
0.0076,0,0,42,47,ddos_attack,1
0.1175,0,1,363,1164,normal,0
0.0052,0,3,54,36,ddos_attack,1
1.5681,0,1,498,148,normal,0
0.1026,0,4,1296,64,honeypot_probe,1
0.071,0,4,1800,85,honeypot_probe,1
0.1356,0,4,625,61,honeypot_probe,1
0.0482,0,4,604,1,honeypot_probe,1
0.5404,0,2,901,3350,normal,0
0.1144,0,1,368,673,normal,0
0.0072,0,2,1359,1939,normal,0
0.0057,0,0,41,14,ddos_attack,1
0.7071,0,3,739,3375,normal,0
1.1624,0,1,149,1805,normal,0
0.1171,0,0,334,1728,normal,0
0.0288,0,1,51,41,ddos_attack,1
0.4584,1,1,302,3533,normal,0
0.0236,0,1,63,25,ddos_attack,1
0.0462,0,0,39,57,ddos_attack,1
0.511,0,0,367,259,normal,0
0.0686,0,2,1290,1412,normal,0
1.4163,0,1,349,3712,normal,0
0.0232,0,3,36,55,ddos_attack,1
0.0126,0,0,1425,2849,normal,0
0.9005,0,0,239,1300,normal,0
1.3428,0,1,1465,729,normal,0
0.5963,0,0,1287,530,normal,0
0.5059,0,0,512,870,normal,0
0.0082,0,0,46,30,ddos_attack,1
0.3924,0,0,196,1800,normal,0
0.2774,0,2,1130,756,normal,0
0.224,1,1,296,372,normal,0
0.0005,1,1,280,3103,normal,0
0.0051,0,0,17,48,ddos_attack,1
0.2064,0,1,1131,1306,normal,0
0.506,1,1,1100,2297,normal,0
0.0109,0,0,36,44,ddos_attack,1
0.0226,0,2,305,3821,normal,0
0.5925,1,1,351,2329,normal,0
0.4774,0,1,946,2837,normal,0
0.0645,0,4,1010,81,honeypot_probe,1
0.0056,0,0,1152,3713,normal,0
0.1101,0,0,1279,1293,normal,0
1.5424,0,2,1236,2774,normal,0
0.3555,0,3,1191,488,normal,0
0.0092,0,0,62,26,ddos_attack,1
0.0924,0,4,441,30,honeypot_probe,1
0.0239,1,0,1014,186,normal,0
0.9068,0,2,175,3612,normal,0
0.0415,0,4,867,49,honeypot_probe,1
0.0858,0,2,841,487,normal,0
0.6347,0,1,346,3394,normal,0
0.9241,0,2,489,1968,normal,0
0.0518,0,4,290,71,honeypot_probe,1
0.0681,0,3,1053,3513,normal,0
0.0056,0,1,31,2,ddos_attack,1
0.6528,0,3,1204,368,normal,0
0.2703,0,4,1005,9,honeypot_probe,1
0.0057,0,3,58,13,ddos_attack,1
0.0063,0,0,53,1,ddos_attack,1
0.7043,0,2,628,128,normal,0
0.0227,0,3,574,1729,normal,0
0.093,0,1,213,1174,normal,0
0.7212,0,0,1196,679,normal,0
0.3013,1,1,1230,2212,normal,0
0.3354,1,2,73,2621,normal,0
0.001,0,3,10,16,ddos_attack,1
0.5746,0,1,1428,2434,normal,0
0.003,0,3,61,5,ddos_attack,1
0.0045,0,0,13,58,ddos_attack,1
0.3225,0,1,790,1388,normal,0
0.8505,0,1,1057,3631,normal,0
0.1541,0,4,930,85,honeypot_probe,1
0.1267,0,1,1239,3074,normal,0
0.0535,0,4,1302,92,honeypot_probe,1
0.0031,0,0,18,36,ddos_attack,1
0.5222,0,0,801,2252,normal,0
0.0271,0,4,483,63,honeypot_probe,1
0.205,0,0,1046,2508,normal,0
0.0024,0,3,61,2,ddos_attack,1
0.8652,0,0,823,3052,normal,0
0.153,0,4,1236,80,honeypot_probe,1
0.2464,0,1,1438,3331,normal,0
0.2104,0,2,860,1657,normal,0
0.0348,0,4,1401,20,honeypot_probe,1
0.0079,0,1,60,32,ddos_attack,1
0.3068,0,3,1459,2043,normal,0
1.0588,0,0,736,1401,normal,0
0.2042,0,1,1253,3958,normal,0
0.6736,0,1,348,4086,normal,0
0.0516,0,4,1694,44,honeypot_probe,1
0.8149,0,1,509,2919,normal,0
0.4296,1,0,645,3719,normal,0
0.0043,0,0,51,3,ddos_attack,1
0.3957,0,0,1368,2979,normal,0
0.0379,0,0,271,260,normal,0
0.0795,0,4,568,54,honeypot_probe,1
0.0167,0,1,18,14,ddos_attack,1
0.206,0,0,1236,1848,normal,0
0.0655,0,0,362,3036,normal,0
0.4505,0,3,1145,1118,normal,0
0.0455,0,2,825,1564,normal,0
0.1139,0,4,1749,34,honeypot_probe,1
0.1443,1,2,1250,1393,normal,0
0.0053,0,0,45,26,ddos_attack,1
0.0064,0,3,17,14,ddos_attack,1
1.031,0,1,1328,157,normal,0
0.5339,0,2,170,2554,normal,0
0.0047,0,1,14,50,ddos_attack,1
0.017,0,3,479,553,normal,0
1.7503,0,2,1407,245,normal,0
1.2493,0,1,766,2712,normal,0
0.0256,0,0,351,4064,normal,0
0.271,1,3,822,1399,normal,0
0.0385,0,4,580,75,honeypot_probe,1
0.0146,0,3,10,31,ddos_attack,1
0.007,0,3,55,23,ddos_attack,1
0.2413,0,2,177,1530,normal,0
0.24,0,3,668,2115,normal,0
0.0279,0,1,1320,3086,normal,0
0.3866,1,3,443,2969,normal,0
0.595,1,0,268,3176,normal,0
0.0486,0,0,43,13,ddos_attack,1
0.0616,0,1,1025,1569,normal,0
0.3491,0,3,421,505,normal,0
0.001,0,0,35,56,ddos_attack,1
0.1682,1,3,1046,4070,normal,0
0.0625,0,3,176,3654,normal,0
0.212,0,1,571,1795,normal,0
0.047,0,4,1321,33,honeypot_probe,1
0.0125,0,4,981,33,honeypot_probe,1
0.1154,0,0,1057,1268,normal,0
0.1866,0,3,1410,2771,normal,0
0.4213,0,0,1374,602,normal,0
0.0548,0,0,244,852,normal,0
0.2983,0,1,600,1079,normal,0
0.0614,0,4,1946,48,honeypot_probe,1
2.0978,0,0,78,2225,normal,0
1.0894,0,0,863,2563,normal,0
0.0087,0,3,25,17,ddos_attack,1
0.0442,1,1,342,885,normal,0
0.0203,0,1,34,15,ddos_attack,1
0.0123,0,3,26,42,ddos_attack,1
0.0585,0,0,967,2414,normal,0
0.0682,0,3,1451,3222,normal,0
0.4123,0,2,1016,3428,normal,0
0.2041,0,4,1399,63,honeypot_probe,1
0.275,0,2,1362,198,normal,0
0.2985,0,0,833,2137,normal,0
0.1515,0,4,1955,93,honeypot_probe,1
0.5501,1,1,348,2659,normal,0
0.0341,0,0,55,62,ddos_attack,1
0.4088,0,0,276,3870,normal,0
0.0037,0,3,47,26,ddos_attack,1
0.7801,0,0,153,2151,normal,0
0.018,0,4,1902,86,honeypot_probe,1
0.8078,0,3,902,646,normal,0
0.9278,0,0,137,3615,normal,0
0.2779,0,1,1171,1166,normal,0
0.0038,0,3,40,63,ddos_attack,1
0.2127,0,4,577,51,honeypot_probe,1
0.0639,0,1,1157,3517,normal,0
0.0241,0,0,41,12,ddos_attack,1
2.2404,0,2,1372,737,normal,0
0.0126,0,0,58,36,ddos_attack,1
0.0169,0,0,462,1279,normal,0
0.97,0,0,570,2696,normal,0
0.1398,0,1,767,1304,normal,0
0.2055,0,0,579,3690,normal,0
0.0013,0,0,19,36,ddos_attack,1
0.0054,0,1,60,18,ddos_attack,1
0.0065,0,0,39,45,ddos_attack,1
0.0925,0,4,1603,47,honeypot_probe,1
0.0698,0,0,331,2902,normal,0
0.0173,0,0,34,61,ddos_attack,1
0.0351,0,4,1137,48,honeypot_probe,1
0.9712,0,1,280,848,normal,0
0.0116,0,0,36,47,ddos_attack,1
0.0073,0,1,19,45,ddos_attack,1
0.0325,0,4,1826,96,honeypot_probe,1
0.6959,0,0,762,3404,normal,0
0.0732,0,2,490,1807,normal,0
0.9301,0,0,371,1503,normal,0
0.0233,0,0,1120,195,normal,0
0.1575,0,4,627,94,honeypot_probe,1
0.4821,0,0,689,3649,normal,0
0.0467,0,4,378,10,honeypot_probe,1
0.2565,0,2,1172,2632,normal,0
0.0016,0,0,36,7,ddos_attack,1
0.2803,1,2,1032,2182,normal,0
0.0173,0,2,588,757,normal,0
0.0005,0,4,1543,49,honeypot_probe,1
0.0381,0,4,1853,83,honeypot_probe,1
0.1388,0,1,440,3688,normal,0
1.0194,0,3,1258,3712,normal,0
1.0854,0,0,1494,3306,normal,0
0.2472,0,4,493,39,honeypot_probe,1
0.0113,0,3,53,10,ddos_attack,1
0.5508,0,1,1429,3906,normal,0
1.5815,0,3,218,2661,normal,0
0.1361,1,1,257,1798,normal,0
0.2214,0,1,1005,682,normal,0
2.0444,0,0,942,4007,normal,0
0.5254,0,2,886,1069,normal,0
0.0057,0,0,47,21,ddos_attack,1
0.1575,0,4,649,98,honeypot_probe,1
1.3337,0,0,273,1015,normal,0
0.039,0,4,1049,44,honeypot_probe,1
0.0807,1,1,331,2291,normal,0
0.3969,0,2,1296,1030,normal,0
0.2128,0,2,155,2130,normal,0
0.2904,0,2,837,1970,normal,0
0.9455,0,0,88,2570,normal,0
0.1358,0,4,422,95,honeypot_probe,1
0.1519,1,2,654,571,normal,0
0.9475,0,3,1055,3923,normal,0
0.0269,0,1,31,56,ddos_attack,1
0.2119,0,1,1210,371,normal,0
0.3024,0,3,919,2641,normal,0
0.0314,0,4,1196,82,honeypot_probe,1
0.0062,0,1,13,56,ddos_attack,1
0.0603,0,0,1243,2476,normal,0
0.9561,0,3,724,1556,normal,0
0.5228,0,0,1247,709,normal,0
0.3342,0,2,346,3719,normal,0
0.0069,0,1,1329,2697,normal,0
0.4947,0,0,124,2339,normal,0
0.9861,0,1,1061,1585,normal,0
1.0577,0,3,537,186,normal,0
0.0004,0,1,10,7,ddos_attack,1
0.9375,0,1,356,3248,normal,0
0.0257,0,1,61,40,ddos_attack,1
0.4498,0,3,1328,1740,normal,0
0.2986,0,0,620,3417,normal,0
0.0698,0,4,1972,92,honeypot_probe,1
0.0371,0,3,32,44,ddos_attack,1
0.2244,0,4,1530,30,honeypot_probe,1
0.4856,0,3,73,1724,normal,0
0.0025,0,1,1125,2877,normal,0
0.3143,0,0,80,1534,normal,0
0.3143,0,3,971,3164,normal,0
0.0118,0,4,637,88,honeypot_probe,1
1.7307,0,3,1031,1443,normal,0
0.0272,1,3,579,3100,normal,0
0.0169,0,0,295,1086,normal,0
0.0151,0,1,54,29,ddos_attack,1
0.0091,0,0,55,3,ddos_attack,1
0.8671,1,1,649,3426,normal,0
0.7499,0,0,977,3502,normal,0
0.0635,1,0,980,222,normal,0
0.004,0,0,42,6,ddos_attack,1
0.5568,0,1,1230,3618,normal,0
0.2705,0,2,1289,3973,normal,0
0.0424,0,1,697,3708,normal,0
0.0635,0,4,778,89,honeypot_probe,1
0.0069,0,0,21,23,ddos_attack,1
0.1868,0,0,1061,1022,normal,0
0.2196,0,4,391,40,honeypot_probe,1
0.5535,0,2,582,2069,normal,0
0.047,0,4,599,78,honeypot_probe,1
0.2549,0,3,145,1688,normal,0
0.2164,0,4,477,71,honeypot_probe,1
0.0353,0,1,1430,3793,normal,0
0.0005,0,0,56,17,ddos_attack,1
0.0982,0,2,289,2598,normal,0
1.8112,0,2,224,1406,normal,0
0.8357,0,2,232,3723,normal,0
0.5338,1,0,1129,3041,normal,0
0.1189,0,2,967,857,normal,0
0.0041,0,1,18,7,ddos_attack,1
0.0801,0,1,382,1370,normal,0
0.2526,0,0,911,3192,normal,0
0.0007,0,1,42,20,ddos_attack,1
0.0375,0,4,320,14,honeypot_probe,1
0.3045,0,2,603,2531,normal,0
0.0302,0,4,1441,50,honeypot_probe,1
0.1089,0,4,1683,40,honeypot_probe,1
0.0045,0,1,26,4,ddos_attack,1
0.131,0,1,640,2490,normal,0
3.3221,0,0,466,1258,normal,0
0.0655,0,0,1213,190,normal,0
0.0983,0,3,112,785,normal,0
1.906,0,0,284,2111,normal,0
0.0179,0,0,42,22,ddos_attack,1
0.5191,1,0,1235,2932,normal,0
0.1452,1,1,305,829,normal,0
0.8944,0,3,272,3614,normal,0
0.0031,0,3,503,817,normal,0
0.7829,0,1,1265,735,normal,0
0.2218,0,2,301,1282,normal,0
0.2612,0,4,1346,55,honeypot_probe,1
0.7604,0,1,1088,850,normal,0
0.7067,0,0,124,2972,normal,0
0.1132,0,4,1469,3,honeypot_probe,1
0.2818,0,1,1009,1382,normal,0
0.0248,0,4,491,19,honeypot_probe,1
0.0024,0,0,44,25,ddos_attack,1
0.7873,0,0,865,865,normal,0
0.0385,1,2,1485,1595,normal,0
0.6329,0,0,388,3457,normal,0
2.0223,0,3,957,2610,normal,0
0.2343,0,0,766,3174,normal,0
0.1528,0,4,535,49,honeypot_probe,1
0.1003,0,4,1192,53,honeypot_probe,1
0.3123,1,0,1068,3089,normal,0
0.0394,0,0,39,54,ddos_attack,1
1.5467,0,1,908,3939,normal,0
0.542,0,0,659,2860,normal,0
0.2777,1,0,413,2457,normal,0
0.4652,0,1,83,2934,normal,0
0.0722,0,2,89,693,normal,0
0.4352,0,0,1170,2977,normal,0
0.2648,0,2,1485,4019,normal,0
0.0336,0,4,568,14,honeypot_probe,1
0.5387,0,1,978,415,normal,0
0.2115,0,1,338,3865,normal,0
0.8095,1,2,1267,3381,normal,0
0.153,0,2,471,1420,normal,0
0.0213,0,1,35,17,ddos_attack,1
0.016,0,1,439,955,normal,0
0.3153,0,1,105,2184,normal,0
0.4627,1,3,1114,3242,normal,0
0.053,0,2,999,3445,normal,0
0.0086,0,3,53,53,ddos_attack,1
0.2824,0,4,426,35,honeypot_probe,1
0.1374,0,3,1032,932,normal,0
0.0067,0,0,22,19,ddos_attack,1
0.6343,0,2,796,3415,normal,0
0.686,0,2,671,1980,normal,0
0.1379,0,0,1407,2073,normal,0
0.0991,0,1,1233,1826,normal,0
0.0258,0,1,56,51,ddos_attack,1
0.6345,1,1,554,1052,normal,0
0.0114,0,4,1266,48,honeypot_probe,1
0.3307,0,1,830,3493,normal,0
0.995,0,2,823,2285,normal,0
0.0183,0,4,362,47,honeypot_probe,1
1.0933,0,1,1119,1274,normal,0
0.574,0,1,1065,1893,normal,0
0.5948,0,0,876,851,normal,0
0.1671,0,0,199,2249,normal,0
0.785,0,1,794,2746,normal,0
0.261,0,1,270,542,normal,0
1.2382,0,0,959,1497,normal,0
0.0095,0,0,53,47,ddos_attack,1
0.354,0,0,720,3913,normal,0
0.1228,0,1,168,3986,normal,0
0.0844,0,4,726,84,honeypot_probe,1
0.1379,0,4,1486,5,honeypot_probe,1
0.7195,0,1,1437,1351,normal,0
0.194,0,0,280,750,normal,0
0.0162,0,1,45,16,ddos_attack,1
0.0111,0,1,43,39,ddos_attack,1
0.655,0,1,1311,251,normal,0
1.8383,0,0,1214,2913,normal,0
0.0088,0,1,31,37,ddos_attack,1
0.1076,0,2,726,852,normal,0
0.0643,0,0,980,2196,normal,0
0.5878,0,1,881,763,normal,0
1.8846,0,1,838,4064,normal,0
0.6931,0,1,1459,4025,normal,0
0.0299,0,0,759,2390,normal,0
1.1326,0,1,1204,743,normal,0
0.053,0,1,1282,2467,normal,0
2.0206,0,0,1481,2037,normal,0
0.1201,0,3,1486,3371,normal,0
0.0806,0,1,1017,1302,normal,0
0.0081,0,4,1076,94,honeypot_probe,1
0.4067,0,2,218,1842,normal,0
0.3701,0,3,771,2062,normal,0
0.0078,0,3,16,52,ddos_attack,1
0.3857,0,2,1179,240,normal,0
0.2034,0,2,490,1629,normal,0
0.1226,0,3,1396,1689,normal,0
0.3685,0,0,94,374,normal,0
0.0319,0,0,539,1451,normal,0
0.4032,1,1,1121,625,normal,0
0.3482,1,2,776,3585,normal,0
0.1562,0,2,1405,146,normal,0
0.4124,0,2,687,2907,normal,0
0.2771,1,1,1011,2569,normal,0
0.1095,1,0,452,1688,normal,0
0.8386,0,3,920,1519,normal,0
0.5559,0,4,1745,72,honeypot_probe,1
0.0069,0,0,28,42,ddos_attack,1
0.3531,1,0,909,2228,normal,0
0.056,0,4,1019,45,honeypot_probe,1
0.3664,0,2,152,1325,normal,0
0.0076,0,0,37,21,ddos_attack,1
0.4861,0,1,549,1883,normal,0
0.0159,0,1,53,14,ddos_attack,1
0.8845,0,1,698,332,normal,0
0.9466,0,0,314,262,normal,0
0.0362,0,3,61,37,ddos_attack,1
0.0004,0,4,1839,15,honeypot_probe,1
0.0022,0,0,32,29,ddos_attack,1
1.7703,1,3,936,3733,normal,0
0.0138,0,4,372,95,honeypot_probe,1
0.0006,0,0,12,48,ddos_attack,1
0.002,0,1,63,58,ddos_attack,1
0.0422,0,4,1630,51,honeypot_probe,1
0.0126,0,4,379,34,honeypot_probe,1
0.0731,0,4,1237,98,honeypot_probe,1
0.2732,0,4,218,23,honeypot_probe,1
2.2947,0,1,817,1730,normal,0
0.046,0,4,449,61,honeypot_probe,1
0.0394,0,3,51,47,ddos_attack,1
0.4168,0,2,332,3435,normal,0
0.1018,0,4,474,47,honeypot_probe,1
0.1415,0,2,170,2022,normal,0
0.008,0,0,53,17,ddos_attack,1
0.1029,0,0,192,383,normal,0
0.0521,0,2,209,2175,normal,0
0.3962,0,3,455,2407,normal,0
0.5174,0,1,1257,2303,normal,0
1.313,0,3,1013,533,normal,0
0.4419,0,0,355,2964,normal,0
0.7962,0,0,296,2649,normal,0
0.7417,0,1,199,3100,normal,0
0.3771,1,3,497,1379,normal,0
1.9348,0,2,1395,1798,normal,0
0.093,0,2,1263,2300,normal,0
0.21,1,2,1008,3606,normal,0
0.2201,0,0,1260,1340,normal,0
0.0179,0,4,367,23,honeypot_probe,1
0.217,0,2,270,3248,normal,0
0.0101,0,0,44,50,ddos_attack,1
0.0191,0,4,1032,13,honeypot_probe,1
0.0478,0,1,1356,3939,normal,0
0.3909,1,0,902,3113,normal,0
0.0242,0,1,48,51,ddos_attack,1
0.416,0,0,1341,2239,normal,0
0.4753,0,2,643,1605,normal,0
0.8267,0,1,1228,2752,normal,0
1.5469,0,1,575,377,normal,0
0.6291,0,0,899,2347,normal,0
0.2159,0,0,297,1541,normal,0
1.2318,0,1,759,4071,normal,0
0.0522,0,0,1374,1755,normal,0
0.4125,0,2,572,3351,normal,0
0.0034,0,0,44,18,ddos_attack,1
1.6234,0,1,1241,2412,normal,0
0.9457,0,3,101,2829,normal,0
0.1817,0,4,1040,37,honeypot_probe,1
0.4206,0,2,1331,1678,normal,0
0.2117,0,0,819,2341,normal,0
0.3474,0,1,1461,1821,normal,0
0.0235,0,0,36,24,ddos_attack,1
0.01,0,0,59,33,ddos_attack,1
0.111,1,2,847,1307,normal,0
0.0631,1,0,471,2962,normal,0
0.4224,0,0,1221,1460,normal,0
0.8785,0,2,1255,3543,normal,0
0.5915,1,3,520,2876,normal,0
0.0803,0,2,1210,358,normal,0
0.093,0,1,455,2503,normal,0
0.0565,0,4,281,37,honeypot_probe,1
0.1808,0,4,1726,49,honeypot_probe,1
0.1032,0,0,1287,353,normal,0
0.0087,0,3,28,42,ddos_attack,1
0.0319,0,3,27,23,ddos_attack,1
0.0148,0,4,1286,25,honeypot_probe,1
0.2693,0,4,1017,35,honeypot_probe,1
1.1587,0,1,696,473,normal,0
0.7807,0,2,460,919,normal,0
0.6882,0,3,447,502,normal,0
0.1957,0,3,1462,2807,normal,0
0.0487,0,0,661,240,normal,0
0.0096,0,1,13,29,ddos_attack,1
0.2687,0,4,1195,84,honeypot_probe,1
0.3077,0,1,1405,3545,normal,0
0.1101,0,3,943,3887,normal,0
0.0041,0,1,45,41,ddos_attack,1
0.3399,0,0,364,1350,normal,0
0.0004,0,0,38,57,ddos_attack,1
0.1516,0,4,1008,41,honeypot_probe,1
0.1423,0,0,71,3371,normal,0
0.2866,0,0,527,2531,normal,0
1.1573,0,3,371,3536,normal,0
0.6448,0,3,159,3313,normal,0
0.2402,0,1,643,1791,normal,0
0.0897,0,2,796,3641,normal,0
0.0089,0,1,590,3088,normal,0
0.8386,1,0,353,2193,normal,0
0.0008,0,0,26,58,ddos_attack,1
0.2093,0,4,625,90,honeypot_probe,1
0.0132,0,0,16,37,ddos_attack,1
1.3905,0,1,464,2225,normal,0
0.6555,0,0,91,515,normal,0
0.0061,0,1,43,46,ddos_attack,1
0.0226,0,0,30,25,ddos_attack,1
0.0189,0,3,312,2420,normal,0
0.6057,0,0,1153,4026,normal,0
0.0204,0,1,22,43,ddos_attack,1
0.003,0,0,31,39,ddos_attack,1
0.0344,0,4,1116,84,honeypot_probe,1
1.6085,0,2,765,2248,normal,0
0.6538,0,1,1021,1183,normal,0
0.0098,0,3,24,41,ddos_attack,1
0.0104,0,0,48,42,ddos_attack,1
0.273,0,0,735,2407,normal,0
0.0329,0,4,954,34,honeypot_probe,1
0.224,0,2,80,3089,normal,0
0.9272,0,1,237,1994,normal,0
0.1442,0,1,1204,3864,normal,0
0.0849,0,4,1290,71,honeypot_probe,1
2.0246,1,1,747,3677,normal,0
0.5741,0,1,134,3053,normal,0
0.1543,0,2,1264,3403,normal,0
0.0169,0,3,12,1,ddos_attack,1
0.3523,0,1,685,3100,normal,0
0.0266,0,1,48,43,ddos_attack,1
0.9643,0,0,1304,1886,normal,0
1.3913,1,3,1411,3422,normal,0
0.5958,0,4,375,9,honeypot_probe,1
0.0121,0,0,45,18,ddos_attack,1
0.1912,1,1,1176,1755,normal,0
0.4144,0,4,1612,80,honeypot_probe,1
0.8046,0,0,1208,3333,normal,0
0.0054,0,4,456,56,honeypot_probe,1
0.5674,0,1,82,1197,normal,0
0.2131,0,2,142,1813,normal,0
0.0051,0,0,54,18,ddos_attack,1
0.3616,0,1,917,244,normal,0
0.2593,0,0,247,787,normal,0
0.0504,0,4,1495,50,honeypot_probe,1
0.1681,0,2,907,1402,normal,0
